id,slug,year,court,phrase
1001515,hunt-v-edmunds,1971,mnd,categor
1001515,hunt-v-edmunds,1971,mnd,categor
1001515,hunt-v-edmunds,1971,mnd,desir
1003718,goss-v-board-of-education-city-of-knoxville-tenn,1972,tned,purpos
1003718,goss-v-board-of-education-city-of-knoxville-tenn,1972,tned,purpos
1003718,goss-v-board-of-education-city-of-knoxville-tenn,1972,tned,purpos
1003718,goss-v-board-of-education-city-of-knoxville-tenn,1972,tned,desir
1003718,goss-v-board-of-education-city-of-knoxville-tenn,1972,tned,desir
1003718,goss-v-board-of-education-city-of-knoxville-tenn,1972,tned,classif
1003718,goss-v-board-of-education-city-of-knoxville-tenn,1972,tned,classif
1003718,goss-v-board-of-education-city-of-knoxville-tenn,1972,tned,disapprov
1003718,goss-v-board-of-education-city-of-knoxville-tenn,1972,tned,disapprov
1003718,goss-v-board-of-education-city-of-knoxville-tenn,1972,tned,purpos
1006418,vaughns-v-board-of-education-of-prince-georges-county,1972,mdd,purpos
1006418,vaughns-v-board-of-education-of-prince-georges-county,1972,mdd,purpos
1006418,vaughns-v-board-of-education-of-prince-georges-county,1972,mdd,purpos
1006418,vaughns-v-board-of-education-of-prince-georges-county,1972,mdd,desir
1006418,vaughns-v-board-of-education-of-prince-georges-county,1972,mdd,disapprov
1006418,vaughns-v-board-of-education-of-prince-georges-county,1972,mdd,desir
1006504,vaughns-v-board-of-education-of-prince-georges-county,1972,mdd,desir
1006504,vaughns-v-board-of-education-of-prince-georges-county,1972,mdd,purpos
1006504,vaughns-v-board-of-education-of-prince-georges-county,1972,mdd,disapprov
1006504,vaughns-v-board-of-education-of-prince-georges-county,1972,mdd,purpos
1006504,vaughns-v-board-of-education-of-prince-georges-county,1972,mdd,purpos
1006504,vaughns-v-board-of-education-of-prince-georges-county,1972,mdd,desir
1006641,sero-v-oswald,1973,nysd,purpos
1006641,sero-v-oswald,1973,nysd,purpos
1006660,mahaley-v-cuyahoga-metropolitan-housing-authority,1973,ohnd,intent
1006660,mahaley-v-cuyahoga-metropolitan-housing-authority,1973,ohnd,motiv
1006660,mahaley-v-cuyahoga-metropolitan-housing-authority,1973,ohnd,intent
1006660,mahaley-v-cuyahoga-metropolitan-housing-authority,1973,ohnd,purpos
1006660,mahaley-v-cuyahoga-metropolitan-housing-authority,1973,ohnd,purpos
1006660,mahaley-v-cuyahoga-metropolitan-housing-authority,1973,ohnd,purpos
1006660,mahaley-v-cuyahoga-metropolitan-housing-authority,1973,ohnd,motiv
1006660,mahaley-v-cuyahoga-metropolitan-housing-authority,1973,ohnd,motiv
1006660,mahaley-v-cuyahoga-metropolitan-housing-authority,1973,ohnd,desir
1006734,nelson-v-heyne,1973,innd,purpos
1006734,nelson-v-heyne,1973,innd,intent
1006734,nelson-v-heyne,1973,innd,purpos
1006734,nelson-v-heyne,1973,innd,purpos
1006734,nelson-v-heyne,1973,innd,purpos
1006734,nelson-v-heyne,1973,innd,classif
1006734,nelson-v-heyne,1973,innd,classif
1006734,nelson-v-heyne,1973,innd,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,disapprov
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,desir
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,desir
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,desir
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,desir
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,desir
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,desir
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,desir
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,desir
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,desir
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,desir
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,categor
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,desir
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,categor
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,categor
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,categor
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,categor
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,motiv
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,desir
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,desir
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,purpos
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007608,san-antonio-independent-school-dist-v-rodriguez,1973,scotus,classif
1007852,dupree-v-city-of-chattanooga-tennessee,1973,tned,purpos
1007852,dupree-v-city-of-chattanooga-tennessee,1973,tned,intent
1007852,dupree-v-city-of-chattanooga-tennessee,1973,tned,purpos
1007852,dupree-v-city-of-chattanooga-tennessee,1973,tned,motiv
1007852,dupree-v-city-of-chattanooga-tennessee,1973,tned,purpos
1007852,dupree-v-city-of-chattanooga-tennessee,1973,tned,purpos
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,desir
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,purpos
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,desir
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,purpos
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,purpos
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,intent
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,desir
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,purpos
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,purpos
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,purpos
1007973,swann-v-charlotte-mecklenburg-board-of-education,1973,ncwd,desir
1007992,furumoto-v-lyman,1973,cand,purpos
1007992,furumoto-v-lyman,1973,cand,purpos
1007992,furumoto-v-lyman,1973,cand,purpos
1007992,furumoto-v-lyman,1973,cand,purpos
1007992,furumoto-v-lyman,1973,cand,desir
1007992,furumoto-v-lyman,1973,cand,purpos
1007992,furumoto-v-lyman,1973,cand,intent
1007992,furumoto-v-lyman,1973,cand,purpos
1007992,furumoto-v-lyman,1973,cand,intent
1007992,furumoto-v-lyman,1973,cand,animu
1007992,furumoto-v-lyman,1973,cand,motiv
1007992,furumoto-v-lyman,1973,cand,intent
1007992,furumoto-v-lyman,1973,cand,bia
1007992,furumoto-v-lyman,1973,cand,intent
1007992,furumoto-v-lyman,1973,cand,intent
1007992,furumoto-v-lyman,1973,cand,classif
1007992,furumoto-v-lyman,1973,cand,purpos
1008091,pearson-v-townsend,1973,scd,classif
1008091,pearson-v-townsend,1973,scd,desir
1008091,pearson-v-townsend,1973,scd,classif
1008091,pearson-v-townsend,1973,scd,classif
1008091,pearson-v-townsend,1973,scd,classif
1008091,pearson-v-townsend,1973,scd,purpos
1008091,pearson-v-townsend,1973,scd,disapprov
1008091,pearson-v-townsend,1973,scd,desir
1008091,pearson-v-townsend,1973,scd,desir
1008091,pearson-v-townsend,1973,scd,bia
1008091,pearson-v-townsend,1973,scd,classif
1008091,pearson-v-townsend,1973,scd,bia
1008173,zamora-v-new-braunfels-independent-school-district,1973,txwd,intent
1008173,zamora-v-new-braunfels-independent-school-district,1973,txwd,purpos
1008173,zamora-v-new-braunfels-independent-school-district,1973,txwd,intent
1008173,zamora-v-new-braunfels-independent-school-district,1973,txwd,intent
1008173,zamora-v-new-braunfels-independent-school-district,1973,txwd,purpos
1008173,zamora-v-new-braunfels-independent-school-district,1973,txwd,intent
1008173,zamora-v-new-braunfels-independent-school-district,1973,txwd,classif
1008173,zamora-v-new-braunfels-independent-school-district,1973,txwd,motiv
1008173,zamora-v-new-braunfels-independent-school-district,1973,txwd,intent
1008173,zamora-v-new-braunfels-independent-school-district,1973,txwd,intent
1008173,zamora-v-new-braunfels-independent-school-district,1973,txwd,motiv
1008451,wilson-v-woodward-iron-company,1973,alnd,purpos
1008451,wilson-v-woodward-iron-company,1973,alnd,purpos
1008451,wilson-v-woodward-iron-company,1973,alnd,purpos
1008451,wilson-v-woodward-iron-company,1973,alnd,purpos
1008451,wilson-v-woodward-iron-company,1973,alnd,motiv
1008451,wilson-v-woodward-iron-company,1973,alnd,intent
1008451,wilson-v-woodward-iron-company,1973,alnd,purpos
1008649,norris-v-state-council-of-higher-education,1971,vaed,purpos
1008649,norris-v-state-council-of-higher-education,1971,vaed,purpos
1008649,norris-v-state-council-of-higher-education,1971,vaed,desir
1008649,norris-v-state-council-of-higher-education,1971,vaed,purpos
1008649,norris-v-state-council-of-higher-education,1971,vaed,desir
1008649,norris-v-state-council-of-higher-education,1971,vaed,desir
1008649,norris-v-state-council-of-higher-education,1971,vaed,desir
1008649,norris-v-state-council-of-higher-education,1971,vaed,purpos
1008649,norris-v-state-council-of-higher-education,1971,vaed,purpos
1008649,norris-v-state-council-of-higher-education,1971,vaed,desir
1008649,norris-v-state-council-of-higher-education,1971,vaed,purpos
1008720,mcclelland-v-sigler,1971,ned,motiv
1008720,mcclelland-v-sigler,1971,ned,desir
1008720,mcclelland-v-sigler,1971,ned,motiv
1008720,mcclelland-v-sigler,1971,ned,desir
1008724,hobson-v-hansen,1971,dcd,motiv
1008724,hobson-v-hansen,1971,dcd,purpos
1008724,hobson-v-hansen,1971,dcd,classif
1008724,hobson-v-hansen,1971,dcd,classif
1008724,hobson-v-hansen,1971,dcd,purpos
1008724,hobson-v-hansen,1971,dcd,purpos
1008724,hobson-v-hansen,1971,dcd,intent
1008724,hobson-v-hansen,1971,dcd,intent
1010179,holmes-v-danner,1961,gamd,desir
1010179,holmes-v-danner,1961,gamd,desir
1010179,holmes-v-danner,1961,gamd,desir
1010179,holmes-v-danner,1961,gamd,desir
1010179,holmes-v-danner,1961,gamd,desir
1010179,holmes-v-danner,1961,gamd,desir
1010179,holmes-v-danner,1961,gamd,purpos
1010179,holmes-v-danner,1961,gamd,purpos
1010179,holmes-v-danner,1961,gamd,purpos
1010179,holmes-v-danner,1961,gamd,desir
1010179,holmes-v-danner,1961,gamd,desir
1010179,holmes-v-danner,1961,gamd,intent
1010179,holmes-v-danner,1961,gamd,intent
1010179,holmes-v-danner,1961,gamd,desir
1010179,holmes-v-danner,1961,gamd,desir
1010179,holmes-v-danner,1961,gamd,intent
1010179,holmes-v-danner,1961,gamd,purpos
1010179,holmes-v-danner,1961,gamd,purpos
1010179,holmes-v-danner,1961,gamd,purpos
1010179,holmes-v-danner,1961,gamd,desir
1010179,holmes-v-danner,1961,gamd,purpos
1010179,holmes-v-danner,1961,gamd,desir
1010179,holmes-v-danner,1961,gamd,intent
1010179,holmes-v-danner,1961,gamd,intent
1010179,holmes-v-danner,1961,gamd,purpos
1010179,holmes-v-danner,1961,gamd,desir
1010179,holmes-v-danner,1961,gamd,purpos
1010191,robertson-v-city-of-salem,1961,ord,purpos
1010191,robertson-v-city-of-salem,1961,ord,intent
1010191,robertson-v-city-of-salem,1961,ord,purpos
1010191,robertson-v-city-of-salem,1961,ord,desir
1010191,robertson-v-city-of-salem,1961,ord,classif
1010191,robertson-v-city-of-salem,1961,ord,purpos
1010191,robertson-v-city-of-salem,1961,ord,purpos
1010191,robertson-v-city-of-salem,1961,ord,purpos
1010191,robertson-v-city-of-salem,1961,ord,purpos
1010191,robertson-v-city-of-salem,1961,ord,purpos
1010191,robertson-v-city-of-salem,1961,ord,motiv
1010191,robertson-v-city-of-salem,1961,ord,motiv
1010191,robertson-v-city-of-salem,1961,ord,purpos
1010191,robertson-v-city-of-salem,1961,ord,purpos
1010191,robertson-v-city-of-salem,1961,ord,desir
1010191,robertson-v-city-of-salem,1961,ord,purpos
1010191,robertson-v-city-of-salem,1961,ord,purpos
1010191,robertson-v-city-of-salem,1961,ord,intent
1010191,robertson-v-city-of-salem,1961,ord,desir
1010191,robertson-v-city-of-salem,1961,ord,purpos
1010191,robertson-v-city-of-salem,1961,ord,classif
1010191,robertson-v-city-of-salem,1961,ord,purpos
1010191,robertson-v-city-of-salem,1961,ord,intent
1010191,robertson-v-city-of-salem,1961,ord,purpos
1010191,robertson-v-city-of-salem,1961,ord,motiv
1010191,robertson-v-city-of-salem,1961,ord,purpos
1010191,robertson-v-city-of-salem,1961,ord,purpos
1010191,robertson-v-city-of-salem,1961,ord,purpos
1010191,robertson-v-city-of-salem,1961,ord,purpos
101305,lindsey-v-normet,1972,scotus,purpos
101305,lindsey-v-normet,1972,scotus,classif
101305,lindsey-v-normet,1972,scotus,purpos
101305,lindsey-v-normet,1972,scotus,purpos
101305,lindsey-v-normet,1972,scotus,desir
101305,lindsey-v-normet,1972,scotus,classif
101305,lindsey-v-normet,1972,scotus,purpos
101305,lindsey-v-normet,1972,scotus,classif
101305,lindsey-v-normet,1972,scotus,purpos
101305,lindsey-v-normet,1972,scotus,classif
101305,lindsey-v-normet,1972,scotus,purpos
101305,lindsey-v-normet,1972,scotus,classif
101305,lindsey-v-normet,1972,scotus,purpos
101305,lindsey-v-normet,1972,scotus,purpos
101305,lindsey-v-normet,1972,scotus,purpos
101305,lindsey-v-normet,1972,scotus,purpos
101305,lindsey-v-normet,1972,scotus,purpos
101305,lindsey-v-normet,1972,scotus,purpos
101305,lindsey-v-normet,1972,scotus,purpos
101305,lindsey-v-normet,1972,scotus,desir
101305,lindsey-v-normet,1972,scotus,classif
101305,lindsey-v-normet,1972,scotus,classif
101305,lindsey-v-normet,1972,scotus,motiv
101305,lindsey-v-normet,1972,scotus,purpos
101305,lindsey-v-normet,1972,scotus,purpos
101305,lindsey-v-normet,1972,scotus,desir
101305,lindsey-v-normet,1972,scotus,purpos
101305,lindsey-v-normet,1972,scotus,desir
101305,lindsey-v-normet,1972,scotus,intent
1017308,clemmons-v-congress-of-racial-equality,1962,laed,purpos
1017308,clemmons-v-congress-of-racial-equality,1962,laed,intent
1017308,clemmons-v-congress-of-racial-equality,1962,laed,intent
1017308,clemmons-v-congress-of-racial-equality,1962,laed,intent
1017308,clemmons-v-congress-of-racial-equality,1962,laed,purpos
1017308,clemmons-v-congress-of-racial-equality,1962,laed,purpos
1017308,clemmons-v-congress-of-racial-equality,1962,laed,purpos
1018194,northcross-v-board-of-education-memphis-city-schools,1972,tnwd,purpos
1018194,northcross-v-board-of-education-memphis-city-schools,1972,tnwd,purpos
1018194,northcross-v-board-of-education-memphis-city-schools,1972,tnwd,desir
1018194,northcross-v-board-of-education-memphis-city-schools,1972,tnwd,purpos
1018225,united-states-ex-rel-murray-v-owens,1972,nysd,purpos
1018225,united-states-ex-rel-murray-v-owens,1972,nysd,purpos
1018225,united-states-ex-rel-murray-v-owens,1972,nysd,classif
1018225,united-states-ex-rel-murray-v-owens,1972,nysd,purpos
1018225,united-states-ex-rel-murray-v-owens,1972,nysd,purpos
1018225,united-states-ex-rel-murray-v-owens,1972,nysd,desir
1018252,sczerbaty-v-oswald,1972,nysd,purpos
1018252,sczerbaty-v-oswald,1972,nysd,motiv
1018252,sczerbaty-v-oswald,1972,nysd,motiv
1018271,joyner-v-whiting,1972,ncmd,purpos
1018271,joyner-v-whiting,1972,ncmd,intent
1018271,joyner-v-whiting,1972,ncmd,intent
1018271,joyner-v-whiting,1972,ncmd,intent
1018347,banks-v-perk,1972,ohnd,motiv
1018347,banks-v-perk,1972,ohnd,bia
1018347,banks-v-perk,1972,ohnd,intent
1018347,banks-v-perk,1972,ohnd,desir
1018347,banks-v-perk,1972,ohnd,desir
1018347,banks-v-perk,1972,ohnd,motiv
1018347,banks-v-perk,1972,ohnd,intent
1018347,banks-v-perk,1972,ohnd,motiv
1018347,banks-v-perk,1972,ohnd,intent
1018347,banks-v-perk,1972,ohnd,intent
1018347,banks-v-perk,1972,ohnd,intent
1018347,banks-v-perk,1972,ohnd,motiv
1018347,banks-v-perk,1972,ohnd,motiv
1018347,banks-v-perk,1972,ohnd,desir
1018347,banks-v-perk,1972,ohnd,desir
1018448,united-states-v-state-of-louisiana,1966,laed,purpos
1018448,united-states-v-state-of-louisiana,1966,laed,purpos
1018448,united-states-v-state-of-louisiana,1966,laed,purpos
1018448,united-states-v-state-of-louisiana,1966,laed,purpos
1018448,united-states-v-state-of-louisiana,1966,laed,purpos
1018448,united-states-v-state-of-louisiana,1966,laed,purpos
1018448,united-states-v-state-of-louisiana,1966,laed,purpos
1018448,united-states-v-state-of-louisiana,1966,laed,purpos
1018448,united-states-v-state-of-louisiana,1966,laed,desir
1018448,united-states-v-state-of-louisiana,1966,laed,desir
1018448,united-states-v-state-of-louisiana,1966,laed,desir
1018448,united-states-v-state-of-louisiana,1966,laed,purpos
1018448,united-states-v-state-of-louisiana,1966,laed,purpos
1018448,united-states-v-state-of-louisiana,1966,laed,purpos
1018448,united-states-v-state-of-louisiana,1966,laed,desir
1018448,united-states-v-state-of-louisiana,1966,laed,purpos
1018448,united-states-v-state-of-louisiana,1966,laed,purpos
1018469,hobson-v-hansen,1967,dcd,purpos
1018469,hobson-v-hansen,1967,dcd,motiv
1018469,hobson-v-hansen,1967,dcd,bia
1018469,hobson-v-hansen,1967,dcd,bia
1018469,hobson-v-hansen,1967,dcd,bia
1018469,hobson-v-hansen,1967,dcd,purpos
1018469,hobson-v-hansen,1967,dcd,motiv
1018469,hobson-v-hansen,1967,dcd,purpos
1018469,hobson-v-hansen,1967,dcd,purpos
1018469,hobson-v-hansen,1967,dcd,desir
1018469,hobson-v-hansen,1967,dcd,purpos
1018469,hobson-v-hansen,1967,dcd,classif
1018469,hobson-v-hansen,1967,dcd,bia
1018471,gautreaux-v-chicago-housing-authority,1967,ilnd,purpos
1018471,gautreaux-v-chicago-housing-authority,1967,ilnd,disapprov
1018471,gautreaux-v-chicago-housing-authority,1967,ilnd,intent
1018471,gautreaux-v-chicago-housing-authority,1967,ilnd,desir
1018471,gautreaux-v-chicago-housing-authority,1967,ilnd,intent
1018471,gautreaux-v-chicago-housing-authority,1967,ilnd,purpos
1018471,gautreaux-v-chicago-housing-authority,1967,ilnd,desir
1018471,gautreaux-v-chicago-housing-authority,1967,ilnd,intent
1018471,gautreaux-v-chicago-housing-authority,1967,ilnd,motiv
1018471,gautreaux-v-chicago-housing-authority,1967,ilnd,intent
1018526,groves-v-board-of-education-of-st-marys-county-md,1958,mdd,purpos
1018526,groves-v-board-of-education-of-st-marys-county-md,1958,mdd,desir
1018526,groves-v-board-of-education-of-st-marys-county-md,1958,mdd,desir
1018526,groves-v-board-of-education-of-st-marys-county-md,1958,mdd,disapprov
1018526,groves-v-board-of-education-of-st-marys-county-md,1958,mdd,purpos
1018671,united-states-v-7039-acres-of-land,1958,casd,purpos
1018671,united-states-v-7039-acres-of-land,1958,casd,purpos
1018671,united-states-v-7039-acres-of-land,1958,casd,purpos
1018671,united-states-v-7039-acres-of-land,1958,casd,intent
1018671,united-states-v-7039-acres-of-land,1958,casd,desir
1018671,united-states-v-7039-acres-of-land,1958,casd,purpos
1018671,united-states-v-7039-acres-of-land,1958,casd,intent
1018671,united-states-v-7039-acres-of-land,1958,casd,purpos
1018671,united-states-v-7039-acres-of-land,1958,casd,intent
1018671,united-states-v-7039-acres-of-land,1958,casd,purpos
1018671,united-states-v-7039-acres-of-land,1958,casd,intent
1018671,united-states-v-7039-acres-of-land,1958,casd,intent
1018671,united-states-v-7039-acres-of-land,1958,casd,intent
1018671,united-states-v-7039-acres-of-land,1958,casd,intent
1018671,united-states-v-7039-acres-of-land,1958,casd,intent
1018671,united-states-v-7039-acres-of-land,1958,casd,purpos
1018671,united-states-v-7039-acres-of-land,1958,casd,purpos
1018671,united-states-v-7039-acres-of-land,1958,casd,purpos
